rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,len,seq,sysid,compid,msgid,fromlcm,payload64
1408109385330546733,,735,,0,0,'',26,42,1,1,27,False,"[73443597, 18443361915820769317L, 18394389212659777064L, 2982516566286008781, 8443840192705180, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385339597481,,736,,0,0,'',14,44,1,1,29,False,"[4934627886473751053, 7952532255591592100, 18394110537966485525L, 2982516566286008781, 8443840192705180, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385375701644,,737,,0,0,'',28,46,1,1,33,False,"[2378235206973860334, 116522566753008, 18425633673794559098L, 13698176383305187332L, 8443840192705096, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385380657840,,738,,0,0,'',21,47,1,1,36,False,"[442767847905741700, 109970981, 18381703562880090112L, 13698176383305187332L, 8443840192705096, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385393721405,,739,,0,0,'',22,48,1,1,35,False,"[482174181362969241, 562956395970627071, 2260807013038490593, 13698176383305187332L, 8443840192705096, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385400677298,,740,,0,0,'',28,49,1,1,30,False,"[4492755685351697049, 4618762149886251424, 4510040945512425756, 13698124777267962919L, 8443840192705096, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385404679785,,741,,0,0,'',20,50,1,1,74,False,"[4570613191405343867, 4503599628459547033, 4509936731360592009, 13698124777267962919L, 8443840192705096, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385432824249,,742,,0,0,'',12,53,1,1,2,False,"[1408109386270000, 4575684988372069096, 4418348104252653568, 13698124775113186814L, 8443840192705096, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385435599468,,743,,0,0,'',9,54,1,1,0,False,"[347061953409056768, 4575684988381238787, 4418348104252653568, 13698124775113186814L, 8443840192705096, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385638678476,,744,,0,0,'',31,55,1,1,1,False,"[453200654236719, 2986731437438401583, 1437, 10980057366505979904L, 8443840192705123, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385641628727,,745,,0,0,'',2,57,1,1,42,False,"[453202381045760, 2986731437438401583, 1437, 10980057366505979904L, 8443840192705123, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385648683423,,746,,0,0,'',30,58,1,1,24,False,"[76671000, 446730312198729791, 18446463462021294646L, 17804144413343088715L, 8443840192705123, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385672818092,,747,,0,0,'',26,59,1,1,62,False,"[4692255414109046046, 0, 584115552256, 17804144414423056384L, 8443840192705123, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385681824202,,748,,0,0,'',26,61,1,1,27,False,"[73963468, 18355542225597497305L, 18417188629917728710L, 17804144415183143402L, 8443840192705123, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385692725798,,749,,0,0,'',14,63,1,1,29,False,"[4934634565147896853, 15809906230467961815L, 18416910071214440471L, 17804144415183143402L, 8443840192705123, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385842688068,,750,,0,0,'',28,65,1,1,33,False,"[2378235189793991750, 117166811847312, 18428729816933997830L, 13698036457546645526L, 8443840192705096, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385847528017,,751,,0,0,'',21,66,1,1,36,False,"[467537517007799988, 103089747, 18390820713297608704L, 13698036457546645526L, 8443840192705096, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385852600287,,752,,0,0,'',22,67,1,1,35,False,"[475699964840848564, 562956395970627071, 18030442583253058529L, 13698036457546645526L, 8443840192705096, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385877849935,,753,,0,0,'',28,68,1,1,30,False,"[4490126014315310260, 4617848640406852782, 13565360500574740312L, 13698223273715604840L, 8443840192705096, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385882616800,,754,,0,0,'',20,69,1,1,74,False,"[4555481093905076715, 4525216903235266150, 13565387023094382726L, 13698223273715604840L, 8443840192705096, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
1408109385953995235,,755,,0,0,'',12,72,1,1,2,False,"[1408109386811000, 4575887032223608069, 4435894793708503040, 13698223271591597037L, 8443840192705096, 2971374023880802348, 5241654562929894463, 3170567121419581938, 72589882199412224, 85609074869280289, 30247591507408161, 13258603900050485760L, 18312510422537727487L, 4744058576954320149, 3172350558762091268, 6, 136822122923098112, 459085691883168513, 422218916206872379, 6459695892432, 2162011388250057678, 4456079039760769577, 4617990249782319074, 13678660861666521744L, 1512885996064667566, 4555481094086001128, 4681311669898990059, 17170552278210314, 11745671403884417478L, 13459525842667570043L, 4575657222406483512, 58926951301120, 0]"
